"","id","name","artist","duration_ms","explicit","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","genres","cluster"
"1","5ovYwJmYcFvSvn6nRQOPyL","Pachuco","Maldita Vecindad Y Los Hijos Del 5to. Patio",194200,"False",61,0.649,0.985,7,-8.016,1,0.0413,0.112,0.043,0.214,0.496,107.825,4,"latin alternative,latin rock,mexican pop,mexican rock,rock en espanol,ska mexicano",4
"2","0t0Kl5jxxV3s8bdpILkgmd","Canción para Mi Muerte","Sui Generis",215906,"False",57,0.457,0.277,0,-18.023,1,0.034,0.649,3.66e-06,0.101,0.482,130.833,4,"argentine rock,latin alternative,latin rock,nueva cancion,rock en espanol,rock nacional",9
"3","3UBXrdDWmiWpV6TY4O2rS3","Rompan Todo (Break It All)","Los Shakers",150013,"False",37,0.44,0.904,6,-7.402,0,0.0531,0.149,0,0.275,0.843,185.124,4,"freakbeat,rock nacional",12
"4","1O84ZPSywpYdZ7oYbCfOAe","Piccola sbronza","Selton",170746,"False",37,0.627,0.624,0,-6.479,1,0.245,0.209,0,0.222,0.76,193.942,4,"italian alternative,italian indie pop,milan indie",12
"5","5eIRcfC177ZdsZ0ufta3Oz","Fammi Scrollare (feat. Willie Peyote & Emicida)","Selton",173493,"False",24,0.758,0.907,2,-5.365,0,0.141,0.141,1.75e-06,0.175,0.768,104.957,4,"italian alternative,italian indie pop,milan indie",10
"6","09A9SaxoI4nsOxrQKUVlTl","Voglia di infinito","Selton",211000,"False",38,0.596,0.804,7,-4.665,1,0.097,0.0834,0,0.0961,0.576,133.04,4,"italian alternative,italian indie pop,milan indie",10
"7","3ti3uqYYxGPWyxfeaxjjJW","Escapist","Nightwish",301853,"False",26,0.512,0.914,7,-3.564,0,0.0395,0.000508,0.627,0.34,0.35,143.974,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",6
"8","4FxeJ4zsDQfzTrYxaQNduC","The Crow, The Owl And The Dove","Nightwish",250386,"False",29,0.55,0.611,0,-7.677,0,0.0263,0.0446,2.22e-05,0.0908,0.22,94.964,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",7
"9","74b5zpkbJuk0VjkNPfOROX","Storytime","Nightwish",322280,"False",35,0.465,0.971,5,-3.466,0,0.0749,0.00366,0.00375,0.326,0.483,156.171,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",2
"10","6c2aL1Jjdy8QCODK2Buqin","Last Ride Of The Day","Nightwish",271120,"False",31,0.448,0.951,2,-3.391,0,0.0522,0.00247,0,0.0862,0.581,161.974,3,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",12
"11","2tfXwnmrp1z3vRnjikVeg0","The Eyes Of Sharbat Gula","Nightwish",364013,"False",0,0.481,0.236,2,-18.866,0,0.0285,0.482,0.933,0.109,0.114,121.97,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",13
"12","1yQdozAHO0cK9OFIsrCs0S","Élan","Nightwish",287000,"False",0,0.575,0.582,5,-9.476,1,0.0301,0.0103,0.000178,0.139,0.297,127.94,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",7
"13","5w2bKYh0qbMlxVWceynd0s","Endless Forms Most Beautiful","Nightwish",308000,"False",0,0.488,0.879,2,-8.476,0,0.0424,6.35e-05,0.000629,0.126,0.416,153.944,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",2
"14","3vm2YWzVKrIaWXZcmEIFdP","End Of All Hope","Nightwish",233800,"False",0,0.477,0.946,5,-6.734,1,0.0423,6.14e-05,0.0271,0.333,0.563,79.948,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",4
"15","2sknCPkd4Ud90nccoxxoh6","Over The Hills And Far Away","Nightwish",302266,"False",0,0.244,0.924,4,-3.209,0,0.0781,0.00045,0.000171,0.0783,0.437,136.293,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",2
"16","5UbH4rbGC7BDJ8S2SJtryw","Wish I Had An Angel","Nightwish",245040,"False",0,0.44,0.945,4,-5.947,0,0.051,8.99e-06,0.0388,0.382,0.528,79.545,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",4
"17","6eIveQ3SRArBxIE0RsUQKE","Amaranth","Nightwish",233866,"False",0,0.559,0.864,2,-3.989,0,0.0423,0.00445,0.00313,0.0625,0.291,127.983,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",4
"18","4ICRuUhdjIryAIRcet2LND","The Islander","Nightwish",307960,"False",0,0.396,0.673,11,-10.421,0,0.0466,0.305,0.000197,0.16,0.405,167.918,3,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",2
"19","1mLAYaN15tYICi903wo1pH","Amaranth (Album Version)","Nightwish",233440,"False",0,0.556,0.859,2,-3.958,0,0.041,0.00357,0.00305,0.0632,0.322,127.964,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",4
"20","084rSj3q0GY8R2HdfA6fba","Bye Bye Beautiful","Nightwish",256613,"False",0,0.488,0.878,9,-5.397,1,0.0447,0.000101,0.0011,0.105,0.412,148.04,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",2
"21","3XGQozFBdNhj2irmqEduFG","The Phantom Of The Opera","Nightwish",248706,"False",0,0.431,0.829,5,-7.713,0,0.0491,7.33e-06,0.03,0.086,0.356,131.891,4,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",4
"22","1UFyg50crB3cjd2euYKHoH","Roi","Videoclub",224226,"False",53,0.704,0.467,9,-9.263,1,0.0342,0.559,0.00117,0.0947,0.29,107.993,4,"french indie pop,french synthpop",11
"23","3ozkQ8dk3XcAdYNfbkQ38L","Polaroïds","Videoclub",187320,"False",43,0.522,0.726,11,-7.233,0,0.0386,0.0287,3.65e-05,0.11,0.283,140.044,4,"french indie pop,french synthpop",7
"24","5OrVh0Dgi3OzrGTqyHB5M6","Enfance 80 (With Natalia Lacunza)","Videoclub",148942,"False",52,0.638,0.653,11,-7.25,1,0.0255,0.0771,0,0.102,0.459,100,4,"french indie pop,french synthpop",8
"25","1sKt4HswC1nmkjuhhG0KFt","Enfance 80","Videoclub",222654,"False",49,0.661,0.564,11,-8.543,1,0.0238,0.077,0.000312,0.112,0.327,100.026,4,"french indie pop,french synthpop",8
"26","2SuO3JqNqZrh9vmCwB5zP9","Euphories","Videoclub",209506,"False",46,0.665,0.757,0,-7.81,0,0.0276,0.379,0.108,0.148,0.203,109.961,4,"french indie pop,french synthpop",11
"27","0HDO6JFfplYPrSWuufUosZ","Amour plastique","Videoclub",227026,"False",60,0.696,0.354,6,-14.043,0,0.0353,0.767,0.00158,0.128,0.242,119.938,4,"french indie pop,french synthpop",14
"28","7odLILAvE27EORYkRWfw5U","Caution - Wasatch Style","The Killers",197853,"False",55,0.661,0.612,6,-4.353,1,0.032,0.197,0,0.0726,0.723,88.489,4,"modern rock,permanent wave,rock",8
"29","0SieiDcGvj8cZ0K4hcT3Zd","Dying Breed","The Killers",246000,"False",58,0.656,0.78,1,-4.743,1,0.0854,0.00112,0.02,0.151,0.607,151.401,4,"modern rock,permanent wave,rock",12
"30","150z2vDAwttNyNxEJFve50","Life To Come","The Killers",271933,"False",0,0.47,0.869,0,-3.667,1,0.0633,0.0182,0.0149,0.0688,0.359,107.953,4,"modern rock,permanent wave,rock",4
"31","6Xyn0CrKfHeAo5eI8I1cDj","Run For Cover","The Killers",223066,"False",0,0.461,0.957,5,-3.306,1,0.139,0.00156,0.00385,0.313,0.461,165.092,4,"modern rock,permanent wave,rock",2
"32","06OYfrtoQwYk2Ju70MiBgS","Miss Atomic Bomb","The Killers",294760,"False",0,0.558,0.726,10,-7.107,1,0.0314,0.0229,1.23e-05,0.227,0.385,133,4,"modern rock,permanent wave,rock",4
"33","5sCs4grBDnpqaHnzvZHiCF","Shot At The Night","The Killers",242506,"False",0,0.512,0.801,5,-4.845,1,0.0549,0.101,0.0166,0.107,0.255,185.99,4,"modern rock,permanent wave,rock",2
"34","6y6KjfkOZMCbzwOPKKDwi0","Just Another Girl","The Killers",262000,"False",0,0.544,0.785,1,-4.54,1,0.0274,0.000107,0.0155,0.152,0.143,136.969,4,"modern rock,permanent wave,rock",7
"35","3285RNj9TGVvWlP8tYojDH","Here With Me","The Killers",292320,"False",58,0.5,0.731,10,-4.535,1,0.0312,0.192,0.00045,0.158,0.112,135.97,4,"modern rock,permanent wave,rock",7
"36","1XsS266JiQtoqqLdlgD17V","Miss Atomic Bomb","The Killers",293506,"False",57,0.56,0.734,10,-7.094,1,0.0317,0.0273,2.12e-05,0.253,0.332,132.953,4,"modern rock,permanent wave,rock",4
"37","5mhUPDWQH3s544WCsa0r9w","Human","The Killers",245360,"False",0,0.547,0.837,10,-7.085,1,0.0676,0.00112,0.000624,0.0937,0.568,135.47,4,"modern rock,permanent wave,rock",12
"38","6zbnpAx9RH1W0dS4JEqdpc","Spaceman","The Killers",284546,"False",0,0.526,0.924,4,-4.073,1,0.0536,0.00237,0.0012,0.129,0.802,152.034,4,"modern rock,permanent wave,rock",12
"39","5ZQ7VIzPivvIB1z4Eu8WFH","Romeo And Juliet - Live From Abbey Road / 2006","The Killers",328640,"False",0,0.561,0.399,9,-8.458,1,0.0278,0.387,7.04e-06,0.202,0.347,83.655,4,"modern rock,permanent wave,rock",11
"40","6UgYYp4LmZ5oqigdrlaxkn","All The Pretty Faces","The Killers",285813,"False",0,0.426,0.981,7,-3.958,0,0.0736,0.0034,0.0633,0.101,0.211,137.493,4,"modern rock,permanent wave,rock",2
"41","3iyjOwyySLRDEW2tqP7MhX","Read My Mind","The Killers",246840,"False",0,0.543,0.917,1,-3.391,1,0.0444,0.00572,7.76e-05,0.104,0.329,132.246,4,"modern rock,permanent wave,rock",4
"42","3gNGi2iUGHXGpBQHce6Nua","When You Were Young","The Killers",220426,"False",0,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.435,4,"modern rock,permanent wave,rock",4
"43","3haN0f2YjW4waIiN38X33J","All These Things That I've Done","The Killers",301573,"False",0,0.554,0.73,6,-6.236,1,0.0418,0.00158,1.85e-05,0.117,0.204,118.24,4,"modern rock,permanent wave,rock",7
"44","1lDWb6b6ieDQ2xT7ewTC3G","Somebody Told Me","The Killers",197160,"False",0,0.51,0.981,10,-3.191,0,0.0901,7.76e-05,0.00142,0.111,0.723,138.039,4,"modern rock,permanent wave,rock",12
"45","0eGsygTp906u18L0Oimnem","Mr. Brightside","The Killers",222075,"False",0,0.351,0.928,1,-3.71,1,0.0759,0.00113,0,0.0988,0.239,148.03,4,"modern rock,permanent wave,rock",2
"46","7HGTkn2aX7MNdKs7nV2xBt","Somebody Told Me","The Killers",197160,"False",66,0.509,0.987,10,-3.198,0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,4,"modern rock,permanent wave,rock",12
"47","1CA6nEpwJvpraGPVXV6kg0","Lose Your Head","London Grammar",199996,"False",61,0.556,0.712,6,-7.261,1,0.0604,0.376,0.185,0.201,0.467,98.008,4,"metropopolis,nottingham indie",11
"48","4hevTIy9B4g2ebKwYMrq6T","Baby It's You","London Grammar",242239,"False",60,0.508,0.827,2,-8.612,1,0.0357,0.085,0.0134,0.0572,0.14,118.009,4,"metropopolis,nottingham indie",4
"49","1TZO2mDQN2RzcsSIAITAas","Big Picture","London Grammar",281773,"False",0,0.56,0.643,0,-8.283,1,0.032,0.402,0.0262,0.0652,0.123,113.033,4,"metropopolis,nottingham indie",11
"50","3ActvlxYR8Jrqe7rxDHm7q","Oh Woman Oh Man","London Grammar",277613,"False",0,0.413,0.519,8,-6.52,1,0.0293,0.702,6.62e-06,0.12,0.265,79.948,4,"metropopolis,nottingham indie",11
"51","6xIepwk6xBuP3itGqQE8AT","Truth Is A Beautiful Thing","London Grammar",307786,"False",0,0.404,0.148,7,-12.462,0,0.0338,0.952,0.067,0.139,0.0384,67.771,4,"metropopolis,nottingham indie",14
"52","6PmAEETtVYKlFy26KKpXXZ","Wasting My Young Years","London Grammar",204266,"False",0,0.53,0.286,5,-11.382,0,0.0387,0.854,0.000887,0.0962,0.11,126.72,4,"metropopolis,nottingham indie",14
"53","72wmXZCWjyJuAFcKCf4xur","Hell To The Liars","London Grammar",364506,"False",0,0.296,0.613,2,-7.237,0,0.0364,0.692,0.013,0.0893,0.102,146.139,4,"metropopolis,nottingham indie",9
"54","2nAAFnHiXRdWhsqoeqhhnr","Rooting For You","London Grammar",269613,"False",0,0.251,0.254,2,-7.552,1,0.0369,0.913,1.81e-06,0.088,0.17,176.602,3,"metropopolis,nottingham indie",9
"55","0vhmDFxgZQGq2EG3SvDMKG","Hey Now","London Grammar",205560,"False",0,0.639,0.256,5,-13.28,1,0.0351,0.411,0.0766,0.107,0.0395,120.036,4,"metropopolis,nottingham indie",11
"56","7LA5YZPyUAxk8ZrmPas1yV","Strong","London Grammar",275440,"False",0,0.581,0.402,10,-11.637,1,0.0329,0.728,2.48e-05,0.076,0.261,75.991,4,"metropopolis,nottingham indie",14
"57","1UpFb9izAOYlcxWTOQzGf6","More Like You","Orla Gartland",219720,"False",58,0.883,0.431,2,-10.128,1,0.0434,0.591,0.00039,0.104,0.768,127.949,4,"indie pop,irish pop",1
"58","33Erxwd8RV55M6ZX6KigNt","New Friends","Orla Gartland",179439,"False",35,0.658,0.169,7,-11.249,1,0.0496,0.911,2.45e-06,0.0925,0.353,93.876,4,"indie pop,irish pop",14
"59","0bPB8TqrB1xBYzGEcpC7Q8","Did It To Myself","Orla Gartland",196939,"True",50,0.751,0.429,5,-10.552,1,0.0609,0.0627,5.54e-05,0.0993,0.393,95.025,4,"indie pop,irish pop",8
"60","5VpgaWuqcWho0uJMniRNDs","Heavy","Orla Gartland",244946,"False",51,0.645,0.19,5,-12.02,1,0.0382,0.785,0.000435,0.102,0.112,139.981,4,"indie pop,irish pop",14
"61","3pIEqgK9hHXpj35bd9cH2J","Overthinking (Demo)","Orla Gartland",201106,"False",33,0.818,0.435,3,-10.209,1,0.16,0.348,0,0.0893,0.604,137.919,4,"indie pop,irish pop",8
"62","55uHY7UWhCfEnsnL5Wx39Z","Flatline","Orla Gartland",201203,"False",29,0.755,0.852,2,-5.666,1,0.0388,0.023,0.00176,0.0475,0.919,123.969,4,"indie pop,irish pop",10
"63","4c0WkzJbzDU750TXWarrk1","Why Am I Like This?","Orla Gartland",212713,"False",29,0.63,0.423,2,-7.705,1,0.0318,0.507,2.24e-06,0.219,0.319,90.019,4,"indie pop,irish pop",11
"64","3DueRoQYcxVoOBnFCXfxOM","I Go Crazy","Orla Gartland",214574,"False",0,0.786,0.593,6,-8.254,0,0.0538,0.0841,0,0.144,0.544,109.993,4,"indie pop,irish pop",8
"65","1scqbAkj5hVAKbipvkmuVh","Это пройдёт","Pornofilmy",236026,"True",55,0.504,0.827,0,-3.823,0,0.206,0.00367,0,0.408,0.723,165.192,4,"russian pop punk,russian punk,russian punk rock,russian rock",12
"66","2J5swcF6FrSCsji2VRjpqx","Knucklehugs (Arm Yourself With Love)","Diablo Swing Orchestra",146866,"False",29,0.603,0.945,0,-3.377,1,0.104,0.00941,0.00286,0.1,0.902,149.984,4,"jazz metal,opera metal,steampunk,swedish metal,symphonic metal",10
"67","7HCUnUFKw3TmYowjaYfawy","The Age Of Vulture Culture","Diablo Swing Orchestra",300080,"False",34,0.428,0.882,4,-3.723,0,0.078,0.0134,0.00141,0.318,0.489,110.324,4,"jazz metal,opera metal,steampunk,swedish metal,symphonic metal",4
"68","2nYwBcAlpyI4DWy69CRgtR","Superhero Jagganath","Diablo Swing Orchestra",341373,"False",34,0.5,0.859,7,-4.785,1,0.0517,0.00363,0.00487,0.374,0.687,166.017,4,"jazz metal,opera metal,steampunk,swedish metal,symphonic metal",12
"69","3RJtaxRtxOvvIj6DESm4gh","A Tapdancer's Dilema","Diablo Swing Orchestra",312333,"False",32,0.662,0.767,2,-6.484,1,0.0653,0.00637,0.746,0.0688,0.54,110.06,4,"jazz metal,opera metal,steampunk,swedish metal,symphonic metal",5
"70","1fx8T2d1mpd0DKXnHPIcDK","Balrog Boogie","Diablo Swing Orchestra",233133,"False",0,0.576,0.927,1,-5.673,0,0.065,0.00408,0.0542,0.688,0.316,90.732,4,"jazz metal,opera metal,steampunk,swedish metal,symphonic metal",4
"71","2hQzCXo7p6YL73zpcNy6qv","Photosynthesis","Korantemaa",202106,"False",37,0.671,0.125,5,-14.246,0,0.0626,0.9,0,0.0989,0.504,81.118,4,"",14
"72","2l2J1WVVzKRToOm0R2lhZ9","Se Me Va A Quemar El Corazón","Mon Laferte",238560,"False",59,0.573,0.236,6,-8.913,1,0.0428,0.883,8.4e-05,0.112,0.269,139.282,4,"latin,latin alternative,latin pop",14
"73","2TPZomzhdB7toV3cx0hj08","Pa’ Dónde Se Fue","Mon Laferte",249266,"False",50,0.335,0.837,9,-4.437,0,0.0546,0.377,0.132,0.334,0.608,177.709,4,"latin,latin alternative,latin pop",12
"74","28t8Ow6Bc8ULVPAeiJqXAj","La Vie En Rose - En Vivo, Desde El Lunario del Auditorio Nacional","Mon Laferte",259640,"False",35,0.431,0.363,10,-7.886,0,0.0664,0.675,3.99e-06,0.466,0.209,169.959,3,"latin,latin alternative,latin pop",9
"75","6gDloBsChfvckkZ01XVrqY","Si Tú Me Quisieras","Mon Laferte",202333,"False",0,0.313,0.746,5,-6.352,1,0.138,0.469,0,0.375,0.614,209.439,4,"latin,latin alternative,latin pop",12
"76","0u13src3QcditRU5VPduML","Amárrame","Mon Laferte",207333,"False",0,0.676,0.676,5,-4.563,0,0.0391,0.216,0.00141,0.107,0.824,90.039,4,"latin,latin alternative,latin pop",10
"77","2wUlHVuuqLlLBZRUTe50ni","No Te Fumes Mi Mariguana","Mon Laferte",270173,"False",0,0.549,0.779,5,-4.099,1,0.0439,0.204,0.000484,0.116,0.643,142.993,4,"latin,latin alternative,latin pop",12
"78","7HI2Q54BmnCniHN1wvhLjf","Amor Completo","Mon Laferte",241880,"False",0,0.389,0.408,4,-8.941,1,0.0273,0.662,4.78e-05,0.107,0.365,175.565,3,"latin,latin alternative,latin pop",9
"79","3iBOe7U7kRPNIoL3QLCVu2","La thune","Angèle",201906,"True",57,0.702,0.593,11,-8.339,1,0.0532,0.526,1.09e-05,0.112,0.522,145.039,4,"belgian pop,variete francaise",3
"80","2jX5c5RFp0A9E1GDsvGxIa","Balance ton quoi","Angèle",189480,"False",67,0.703,0.442,0,-10.383,1,0.0823,0.594,2.39e-05,0.276,0.381,115.932,4,"belgian pop,variete francaise",11
"81","1UQKfmCH2wxVXTAVMUXiEj","La loi de Murphy","Angèle",195173,"False",53,0.354,0.734,2,-8.452,0,0.471,0.142,4.41e-05,0.144,0.259,191.141,4,"belgian pop,variete francaise",2
"82","4hdyFykOmKceaOJ15dTmVP","Les champs de roses","Danakil",232186,"False",47,0.814,0.553,0,-5.997,1,0.164,0.062,0,0.159,0.622,140.04,4,"electro dub,french reggae",8
"83","5PNmLOkhsm69IfOdHknhmR","Love Song for the Haters","Fleece",278968,"False",48,0.362,0.519,3,-7.032,1,0.0359,0.606,0.000582,0.0872,0.318,117.638,4,"neo-psychedelic,psychedelic pop",11
"84","60FAXgsRDr9OAy4XFAUCKR","Pho","Mr GISCARD",176106,"True",45,0.846,0.317,2,-11.59,1,0.0575,0.726,0.019,0.118,0.517,110.014,4,"",1
"85","65h4yduK6bShDuahteRxgR","À peu près","Pomme",206106,"False",51,0.456,0.658,9,-7.036,0,0.0336,0.407,5.78e-06,0.2,0.289,96.339,3,"french indie pop,french pop,nouvelle chanson francaise",11
"86","7as88HhLbDLgobaSbJrVBs","Ceux qui rêvent","Pomme",118386,"False",62,0.432,0.419,8,-8.018,0,0.0346,0.869,7.94e-05,0.103,0.658,133.713,4,"french indie pop,french pop,nouvelle chanson francaise",1
"87","3NakEPSaVKsqqimJW66xCc","grandiose","Pomme",195280,"False",52,0.635,0.412,11,-12.626,1,0.0356,0.902,0.0436,0.106,0.238,117.989,4,"french indie pop,french pop,nouvelle chanson francaise",14
"88","4SKr92Xfu1wUKoU9pC9FcP","une minute","Pomme",248693,"False",49,0.636,0.466,1,-12.275,0,0.0307,0.771,0.263,0.112,0.215,109.986,3,"french indie pop,french pop,nouvelle chanson francaise",14
"89","7FMDhuPk4KiG2Y1DV7y56c","je sais pas danser","Pomme",138746,"False",55,0.633,0.365,6,-13.264,0,0.0317,0.867,0.0995,0.11,0.113,110.663,4,"french indie pop,french pop,nouvelle chanson francaise",14
"90","6etCtKYL3fqUFHETBufdZo","Mi Amigo Luis","Rawayana",393700,"True",42,0.741,0.615,10,-7.714,0,0.16,0.466,0.00224,0.128,0.669,85.02,4,"latin alternative,reggae en espanol,venezuelan hip hop,venezuelan rock",3
"91","7lPN2DXiMsVn7XUKtOW1CS","drivers license","Olivia Rodrigo",242013,"True",100,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,4,"pop,post-teen pop",9
"92","1tF1J2fK1F9iQ8UUD1Iai5","Kill the Director","The Wombats",161560,"False",63,0.41,0.858,1,-5.295,0,0.0485,0.00347,0,0.0897,0.962,161.487,4,"indie rock,liverpool indie,modern alternative rock,modern rock,rock",12
"93","0VD69ricQ3Flm3apWr4FQS","Techno Fan","The Wombats",239200,"False",49,0.511,0.934,2,-5.504,1,0.139,0.00131,0,0.365,0.541,141.95,4,"indie rock,liverpool indie,modern alternative rock,modern rock,rock",12
"94","4GxWee692irccH1QOmRRLl","Turn","The Wombats",207679,"True",47,0.531,0.847,1,-3.907,1,0.0529,0.00743,0,0.0916,0.38,105.03,4,"indie rock,liverpool indie,modern alternative rock,modern rock,rock",4
"95","1tTV7mRV9uB2Nr9VcwkuFX","Greek Tragedy","The Wombats",209557,"False",66,0.515,0.869,11,-4.732,1,0.0672,0.00257,2.01e-06,0.21,0.452,93.24,4,"indie rock,liverpool indie,modern alternative rock,modern rock,rock",4
"96","7v9Ne4758aGFfFc5avh89h","Let's Dance to Joy Division","The Wombats",191293,"False",64,0.397,0.839,4,-6.674,1,0.102,0.00125,0,0.576,0.764,116.947,4,"indie rock,liverpool indie,modern alternative rock,modern rock,rock",10
"97","48n0Or9AmRA0uEeyX8Ycuc","Panique","Juniore",211986,"False",41,0.523,0.846,7,-6.284,1,0.0442,0.000176,0.0246,0.129,0.335,149.903,4,"french indie pop,french indietronica,french psychedelic",2
"98","4oHDZV4ySUYyiUx5fl6ZTG","Tout (sinon rien)","Juniore",214440,"False",31,0.396,0.921,1,-4.412,0,0.085,0.0342,0.818,0.164,0.449,162.079,4,"french indie pop,french indietronica,french psychedelic",6
"99","56Cf0t6EUIu7bYNIvVvEpE","Ah bah d’accord","Juniore",219186,"False",41,0.558,0.911,9,-5.422,1,0.0389,0.0073,0.921,0.161,0.888,140.008,4,"french indie pop,french indietronica,french psychedelic",5
"100","6b2oQwSGFkzsMtQruIWm2p","Creep","Radiohead",238640,"True",50,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,4,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",7
"101","2nTsKOXIVGDf2iPeVQO2Gm","Paranoid Android","Radiohead",387213,"False",35,0.252,0.849,5,-6.501,1,0.0581,0.0377,0.00592,0.0545,0.194,163.704,4,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",2
"102","0QwQbO7G7hDe9uzU1iMzTf","Exit Music (For a Film)","Radiohead",267186,"False",0,0.293,0.276,7,-11.353,1,0.0351,0.229,0.119,0.167,0.196,121.603,4,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",7
"103","6tw1H1WMqRPr0eE7OSAxPx","La gran ola","Delafé",347050,"False",46,0.578,0.722,7,-9.27,1,0.0616,0.49,0.067,0.111,0.0639,92.971,4,"spanish modern rock",11
"104","740zSgBv6PHOGAw04Ta2J2","Heard Somebody Whistle","Jay-Jay Johanson",183880,"False",50,0.704,0.668,6,-10.795,1,0.129,0.538,0.137,0.0849,0.784,111.145,4,"electronica,swedish electropop,swedish singer-songwriter,trip hop",3
"105","5Cfz0DCrcFpISyvDHBWy9f","Les rues de Paris","Nicolas Godin",149200,"False",42,0.447,0.204,1,-11.748,0,0.0266,0.988,0.799,0.125,0.331,83.969,1,"electronica",13
"106","0njOsb3y8TnwIJC7GnlWwD","Todo Cambia","Mercedes Sosa",284680,"False",54,0.513,0.168,0,-13.937,1,0.0351,0.785,0,0.222,0.666,115.647,3,"cantautor,folclore tucumano,folklore argentino,nueva cancion,rock en espanol,rock nacional,trova",1
"107","1XcanVxFB7W7jhi8QwrOvD","Gracias A La Vida","Mercedes Sosa",264040,"False",0,0.599,0.119,10,-15.073,0,0.0506,0.98,0,0.0888,0.348,109.15,3,"cantautor,folclore tucumano,folklore argentino,nueva cancion,rock en espanol,rock nacional,trova",14
"108","0wXuerDYiBnERgIpbb3JBR","Redbone","Childish Gambino",326933,"True",82,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,4,"atl hip hop,hip hop,pop rap,rap",8
"109","7bVFBtEO81LmuOWDm62tdK","Kids","Childish Gambino",297933,"True",49,0.68,0.468,9,-11.128,1,0.0947,0.0311,0,0.207,0.348,84.994,4,"atl hip hop,hip hop,pop rap,rap",8
"110","6j3rLEA8KSsWUNoXvA37Mq","Bonfire","Childish Gambino",193173,"True",0,0.501,0.763,8,-5.827,1,0.284,0.0724,0,0.3,0.28,161.779,4,"atl hip hop,hip hop,pop rap,rap",2
"111","20j7B6mL9gnNvG3ic6Vwh5","Hate To Say I Told You So","The Hives",200693,"False",67,0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,4,"alternative rock,dance-punk,garage rock,garage rock revival,indie rock,modern rock,new rave,rock,swedish garage rock,swedish hard rock,swedish indie rock",4
"112","7xB3hSztVbX6xFvQqEGKud","Lo malo de ser bueno","El Cuarteto De Nos",242120,"False",63,0.687,0.851,1,-3.413,0,0.0409,0.0977,0,0.0785,0.637,94.963,4,"argentine rock,latin alternative,latin rock,rock en espanol,rock uruguayo",10
"113","7f2ARhXdl9AbzkgG8HcAbw","Miguel gritar","El Cuarteto De Nos",247896,"True",48,0.642,0.908,5,-3.519,1,0.0539,0.0318,0,0.0489,0.29,111.979,4,"argentine rock,latin alternative,latin rock,rock en espanol,rock uruguayo",4
"114","3v1ipH6EVDlmnTK6tjdgvK","Breve descripción de mi persona","El Cuarteto De Nos",221797,"True",52,0.64,0.823,11,-5.799,0,0.153,0.12,0,0.211,0.612,100.682,4,"argentine rock,latin alternative,latin rock,rock en espanol,rock uruguayo",10
"115","4nheObMzE4K8AIxIICoLgd","Lucha De Gigantes","Nacha Pop",248373,"False",64,0.625,0.476,11,-11.537,0,0.0268,0.187,0.000433,0.088,0.135,113.531,4,"cantautor,rock en espanol,spanish new wave,spanish pop",7
"116","4EeqLpCaIOU9jKQlpkHINH","Comme au cinéma","Clou",220266,"False",44,0.618,0.297,3,-10.178,1,0.0354,0.926,0.002,0.0984,0.317,87.081,4,"czech rock,french indie pop,nouvelle chanson francaise",14
