"","id","genres","danceability","energy","speechiness","acousticness","instrumentalness","valence","tempo"
"2066","5qqabIl2vWzo9ApSC317sa","beatlesque,britpop,madchester,permanent wave,rock",0.378,0.896,0.0407,0.000452,0,0.469,0.784670727671622
"2067","0UvCh63URrLFcPkKt99hHd","beatlesque,britpop,madchester,permanent wave,rock",0.327,0.938,0.0645,0.0708,3.79e-06,0.326,0.715022858473569
"2068","3x1UnRppe6a0sCo0tKCRE1","indie poptimism,metropopolis,shimmer pop",0.572,0.804,0.0462,0.000684,0.00133,0.641,0.393613109610364
"2069","0RUpgzacb8DwZB5B3IPO23","dance-punk,experimental rock,freak folk,instrumental math rock,math rock,new rave,post-rock",0.761,0.721,0.0392,0.000103,0.0761,0.39,0.544926399392075
"2070","7eGKgpVkNraiJtJHL4CC1n","dance-punk,experimental rock,freak folk,instrumental math rock,math rock,new rave,post-rock",0.616,0.541,0.0618,0.312,0.85,0.585,0.72177009155646
"2071","4xGFcQEIjtmbPD6Jsxq14M","adult standards,bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,samba-jazz,vocal jazz",0.641,0.14,0.039,0.867,0.00166,0.388,0.508996310777188
"2072","73kcAjKLWKUCveMROC7l6j","omaha indie",0.584,0.778,0.0402,0.0193,0,0.647,0.513298361298705
"2073","0Qty2GKY7Ce1eIsR44QEnu","omaha indie",0.455,0.982,0.111,0.124,0.00456,0.117,0.498326980352744
"2074","3xi7d2yGx09UKMAAr7A3az","danish pop,pop,scandipop",0.768,0.744,0.0426,0.0614,0,0.691,0.289720427998872
"2075","5kqIPrATaCc2LqxVWzQGbk","danish pop,pop,scandipop",0.765,0.473,0.0514,0.287,0,0.34,0.45184399857824
"2076","5ArQzSBevAdXTxRY6Ulhbq","danish pop,pop,scandipop",0.712,0.799,0.0703,0.0447,6.4e-05,0.591,0.231250536224246
"2077","2aCsRmHTuWPL7WnL5uSijc","indie pop,indietronica,modern rock,pop,rock",0.625,0.994,0.184,0.0214,0.0166,0.113,0.457984532228609
"2078","3u1Er1rkjn1oSz1xdZH3ZD","indie pop,indietronica,modern rock,pop,rock",0.641,0.967,0.0601,0.0483,0.000276,0.725,0.409099265832404
"2079","4VbDJMkAX3dWNBdn3KH6Wx","indie pop,indietronica,modern rock,pop,rock",0.67,0.876,0.0536,0.0127,0.00302,0.736,0.494594859601172
"2080","1yzbqrSF0vuaO7nuKYSd6f","indie pop,indietronica,modern rock,pop,rock",0.534,0.955,0.0524,0.0219,0.00573,0.425,0.513727340695437
"2081","7w87IxuO7BDcJ3YUqCyMTT","indie pop,indietronica,modern rock,pop,rock",0.733,0.71,0.0292,0.145,0.115,0.965,0.500766034637022
"2082","5Fli1xRi01bvCjsZvKWro0","indie pop,indietronica,modern rock,pop,rock",0.632,0.908,0.0458,0.00762,0.000172,0.764,0.390757332483546
"2083","22v9ZVkWWAYjderL7ZWuuH","compositional ambient,folktronica,post-rock",0.569,0.572,0.0265,0.64,0.56,0.658,0.390800230423219
"2084","1bB7aPOC0JuT4KxV9rmXLE","folktronica,french indie folk",0.392,0.406,0.0336,0.252,0.885,0.136,0.494135238818958
"2085","3D1Xnj2Q7oh7Vz3RH9fDvC","album rock,art rock,british invasion,classic rock,classic uk pop,country rock,folk,folk rock,hard rock,mellow gold,progressive rock,psychedelic rock,rock,soft rock,symphonic rock",0.21,0.346,0.0299,0.252,0.336,0.22,0.200792999056245
"2086","01iyCAUm8EvOFqVWYJ3dVX","europop,swedish pop",0.543,0.87,0.0428,0.358,0.000939,0.754,0.334254617656792
"2087","5kBZR12AntJUTo9UeAsKqP","europop,swedish pop",0.458,0.794,0.0376,0.541,0.00105,0.505,0.494490678890537
"2088","6Q532KnYSm45C2eeccZX0X","candy pop,dance pop,edm,electropop,metropopolis,pop,pop dance,swedish electropop,swedish synthpop",0.501,0.931,0.0754,0.00156,2.03e-06,0.376,0.501256296804716
"2089","15iosIuxC3C53BgsM5Uggs","candy pop,dance pop,edm,electropop,metropopolis,pop,pop dance,swedish electropop,swedish synthpop",0.6,0.905,0.0357,0.00274,0,0.636,0.476602238046795
"2090","1Q8ys0130rNeEE162pmsQa","candy pop,dance pop,edm,electropop,metropopolis,pop,pop dance,swedish electropop,swedish synthpop",0.711,0.906,0.0284,0.00952,1.64e-05,0.824,0.488147912095993
"2091","2XTkpF9T2PKvcLgamGJGx1","alternative rock,funk metal,funk rock,permanent wave,rock",0.365,0.804,0.105,0.104,6.58e-05,0.577,0.768093738126463
"2092","2oaK4JLVnmRGIO9ytBE1bt","alternative rock,funk metal,funk rock,permanent wave,rock",0.7,0.742,0.0716,0.0722,0.0199,0.197,0.280050006741105
"2093","3bIQIx7hveYPQDdhjZ1kcq","alternative rock,funk metal,funk rock,permanent wave,rock",0.797,0.642,0.0725,0.0799,1.19e-05,0.667,0.41511723394085
"2094","0aGQHMr7bc23Y9Ts84ffop","alternative rock,funk metal,funk rock,permanent wave,rock",0.504,0.96,0.183,0.00417,0.569,0.774,0.30899385946635
"2095","0itNMuBHye9fu392b4e9oa","alternative rock,funk metal,funk rock,permanent wave,rock",0.695,0.993,0.0612,0.00177,0.00246,0.281,0.37805341406317
"2096","0PgNhIg5n0UAOBVn43b8b6","alternative rock,funk metal,funk rock,permanent wave,rock",0.683,0.734,0.029,0.00112,0.0139,0.576,0.367653727830958
"2097","0uppYCG86ajpV2hSR3dJJ0","alternative rock,funk metal,funk rock,permanent wave,rock",0.666,0.936,0.0476,0.00244,0.086,0.776,0.277709004890365
"2098","10Nmj3JCNoMeBQ87uw5j8k","alternative rock,funk metal,funk rock,permanent wave,rock",0.556,0.913,0.0437,0.0193,8.59e-06,0.73,0.305941977472453
"2099","1f2V8U1BiWaC9aJWmpOARe","alternative rock,funk metal,funk rock,permanent wave,rock",0.451,0.97,0.107,0.0264,0.00355,0.198,0.466870534018066
"2100","1G391cbiT3v3Cywg8T7DM1","alternative rock,funk metal,funk rock,permanent wave,rock",0.595,0.717,0.0295,0.0779,0.00274,0.547,0.261726458223535
"2101","3ZOEytgrvLwQaqXreDs2Jx","alternative rock,funk metal,funk rock,permanent wave,rock",0.618,0.938,0.0456,0.0179,0,0.875,0.276961355084631
"2102","64BbK9SFKH2jk86U3dGj2P","alternative rock,funk metal,funk rock,permanent wave,rock",0.458,0.795,0.0574,0.00316,0.000202,0.513,0.471681231538565
"2103","2aibwv5hGXSgw7Yru8IYTO","alternative rock,funk metal,funk rock,permanent wave,rock",0.427,0.9,0.0499,0.116,1.75e-05,0.599,0.35785461275417
"2104","3d9DChrdc6BOeFsbrZ3Is0","alternative rock,funk metal,funk rock,permanent wave,rock",0.559,0.345,0.0459,0.0576,0.000105,0.458,0.23483557832551
"2105","48UPSzbZjgc449aqz8bxox","alternative rock,funk metal,funk rock,permanent wave,rock",0.592,0.767,0.027,0.0021,0.00165,0.328,0.30777433232421
"2106","1NBhwaKsdyiuRWNbyLbW3t","jazz rap",0.843,0.894,0.157,0.558,1.4e-06,0.746,0.396450501905894
"2107","33XTM7pO2EIy82EtL24SH9","classify",0.49,0.197,0.0492,0.99,0.919,0.0789,0.331650099890917
"2108","6GmkJJMe9U1tEcrJ3Hq3A1","modern rock,rock",0.597,0.666,0.0418,0.122,0.00302,0.626,0.727616467906213
"2109","5cbpoIu3YjoOwbBDGUEp3P","modern rock,rock",0.766,0.519,0.0366,0.098,0,0.612,0.513004203998088
"2110","1yf97yL1ll8FYXC27c9VTw","modern rock,rock",0.584,0.833,0.041,0.00359,3.44e-05,0.324,0.574538234320803
"2111","2Z8WuEywRWYTKe1NybPQEW","modern rock,rock",0.645,0.713,0.0393,0.00835,0,0.566,0.176053144418978
"2112","22OqansuvEMQu9W0EfiGTI","modern rock,rock",0.547,0.936,0.102,0.23,3.04e-06,0.642,0.451911409626298
"2113","3CRDbSIZ4r5MsZ0YwxuEkn","modern rock,rock",0.734,0.637,0.141,0.0462,2.29e-05,0.648,0.758165929230656
"2114","3bxDzbapgUqs73HBg5MD7b","guatemalan indie",0.502,0.761,0.0387,0.0565,0.00105,0.499,0.249684393729547
"2115","7ph0nP560HupvaWntgxFVK","guatemalan indie",0.588,0.839,0.0479,0.0682,1.92e-05,0.499,0.586396450501906
"2116","4poAfo4hmJskcrPyTjC1jP","guatemalan indie",0.592,0.799,0.0392,0.0689,0.00126,0.49,0.36607876061724
"2117","6S4hr6JbshBlmsXcF2wRi6","alternative dance,alternative rock,dance-punk,garage rock,garage rock revival,indie rock,modern blues rock,modern rock,new rave,punk blues,rock",0.677,0.6,0.0295,0.0606,0.667,0.599,0.513439311671917
"2118","04uM3sSNYsqIB21c5P6eox","alternative dance,alternative rock,dance-punk,garage rock,garage rock revival,indie rock,modern blues rock,modern rock,new rave,punk blues,rock",0.914,0.717,0.151,0.103,0.0663,0.143,0.471932490899508
"2119","2res3Ptlahsu1kh5XtFhu4","alternative dance,alternative rock,dance-punk,garage rock,garage rock revival,indie rock,modern blues rock,modern rock,new rave,punk blues,rock",0.676,0.746,0.062,0.0128,0.00119,0.492,0.500674110480579
"2120","0ODmcbR1eiauMOCf15YUGj","bow pop,emo,pop punk,pop rock,socal pop punk",0.455,0.937,0.0755,0.000131,0,0.614,0.574501464658226
"2121","5rPkH4jfM3Eu5cLybg2meu","bow pop,emo,pop punk,pop rock,socal pop punk",0.313,0.976,0.156,0.000277,1.84e-06,0.231,0.863578423562
"2122","5WPiqNMwZg2mUeAb11cn4Z","bow pop,emo,pop punk,pop rock,socal pop punk",0.389,0.986,0.0906,0.000303,0.000112,0.477,0.78954883624018
"2123","3KvocEl2AbGs2Woc46ysbG","bow pop,emo,pop punk,pop rock,socal pop punk",0.304,0.98,0.147,4.29e-05,8.99e-06,0.309,0.902064003725992
"2124","7r6KgeFLSGJqbu90KJg1Bv","bow pop,emo,pop punk,pop rock,socal pop punk",0.348,0.939,0.0726,3.85e-05,1.48e-06,0.585,0.794114402676831
"2125","4XOZaPYeMn9hcbpyS90NnD","bow pop,emo,pop punk,pop rock,socal pop punk",0.344,0.972,0.116,8.48e-05,0,0.387,0.744941107257106
"2126","0gZp88SA5OcujHLDGkxtI3","bow pop,emo,pop punk,pop rock,socal pop punk",0.477,0.907,0.0899,8e-05,7.82e-05,0.304,0.214673546679087
"2127","23oxJmDc1V9uLUSmN2LIvx","bow pop,emo,pop punk,pop rock,socal pop punk",0.486,0.904,0.0638,3.43e-05,2.83e-05,0.786,0.781189866280994
"2128","23MrkN7g6Q5U7GLIxNHN1B","acid rock,blues rock,classic rock,psychedelic rock,rock",0.507,0.847,0.0411,0.0751,0.237,0.566,0.317659243280344
"2129","5H6Jp0syB5yEPk7SWYdlmk","acid rock,blues rock,classic rock,psychedelic rock,rock",0.499,0.495,0.0501,0.348,0.0286,0.339,0.207288972778193
"2130","2AxCeJ6PSsBYiTckM0HLY7","acid rock,blues rock,classic rock,psychedelic rock,rock",0.214,0.91,0.389,0.48,0.00839,0.447,0.79238622853571
"2131","0NWPxcsf5vdjdiFUI8NgkP","acid rock,blues rock,classic rock,psychedelic rock,rock",0.346,0.768,0.0377,0.00603,0.38,0.532,0.75519371483901
"2132","2aoo2jlRnM3A0NyLQqMN2f","acid rock,blues rock,classic rock,psychedelic rock,rock",0.438,0.805,0.0624,0.00255,5.69e-05,0.564,0.410545539227102
"2133","0wJoRiX5K5BxlqZTolB2LD","acid rock,blues rock,classic rock,psychedelic rock,rock",0.533,0.905,0.0754,0.00876,0.578,0.486,0.383869149027442
"2134","5j3KU7D9dxolJu0kS2WHY4","alternative rock,britpop,dance-punk,garage rock,garage rock revival,indie rock,modern rock,rock",0.313,0.91,0.0718,0.0125,0,0.579,0.83523514199218
"2135","3QKCxyJA3ITuCAaxEhjAxt","alternative rock,britpop,dance-punk,garage rock,garage rock revival,indie rock,modern rock,rock",0.359,0.664,0.136,0.257,9.92e-05,0.307,0.112484526100332
"2136","3M0YwlWNPX8cfWQjYsXTpu","alternative rock,britpop,dance-punk,garage rock,garage rock revival,indie rock,modern rock,rock",0.237,0.842,0.093,0.00561,0.000882,0.602,0.266475872973072
"2137","59aBJF7Nh9dkYbXY7xHZFk","alternative rock,britpop,dance-punk,garage rock,garage rock revival,indie rock,modern rock,rock",0.42,0.69,0.0341,0.434,4.75e-06,0.533,0.397651644216745
"2138","39BYRAiJhO6fWPJTDYhMxm","alternative rock,britpop,dance-punk,garage rock,garage rock revival,indie rock,modern rock,rock",0.447,0.582,0.0394,0.0811,5.49e-05,0.45,0.754930198923875
"2139","1FTSo4v6BOZH9QxKc3MbVM","alternative rock,britpop,dance rock,madchester,modern rock,permanent wave,pop rock,rock",0.674,0.789,0.0676,0.00178,0.0071,0.918,0.51197465344593
"2140","1f65vrhXegSxwyFO7hDlpc","instrumental surf,surf music",0.3,0.944,0.0581,0.00339,0.845,0.579,0.779719079777911
"2141","2P884dqfjksDMSzUZksfrS","australian rock,hard rock,rock",0.392,0.887,0.0463,0.00562,0.00821,0.282,0.376374266138818
"2142","1L21YTLKh6eJaIjQWRgzo7","australian rock,hard rock,rock",0.491,0.932,0.0631,0.00765,0.519,0.459,0.4655345696111
"2143","17lu4tymfnhmcIDlzBbtAb","australian rock,hard rock,rock",0.37,0.919,0.102,0.000376,0.419,0.471,0.537817597960509
"2144","2SiXAy7TuUkycRVbbWDEpo","australian rock,hard rock,rock",0.532,0.767,0.0574,0.00287,0.000513,0.755,0.497003272499969
"2145","0DZwrC4QQOYqpcxCeZzwDg","australian rock,hard rock,rock",0.179,0.978,0.0945,0.00032,0.85,0.251,0.851383152140607
"2146","2KmSnPWWCIsEomVsKnbE1a","australian rock,hard rock,rock",0.62,0.634,0.198,0.432,0,0.415,0.372629888833053
"2147","1Qvghv6QpCSB3RiycaDiWz","australian rock,hard rock,rock",0.691,0.415,0.0347,0.0798,0.0254,0.493,0.429389991297847
"2148","753KutoAy00apPsplMRetG","australian rock,hard rock,rock",0.332,0.725,0.116,0.000209,0.607,0.422,0.834076897621003
"2149","2d4e45fmUnguxh6yqC7gNT","australian rock,hard rock,rock",0.668,0.906,0.17,0.214,0.00245,0.507,0.547818946181471
"2150","7nemcVsXVFZF01iqpIIo2Y","australian rock,hard rock,rock",0.456,0.863,0.0894,0.133,0.0538,0.532,0.549712583804189
"2151","69QHm3pustz01CJRwdo20z","australian rock,hard rock,rock",0.389,0.873,0.0475,0.00532,0.0055,0.303,0.370797533981296
"2152","0C80GCp0mMuBzLf3EAXqxv","australian rock,hard rock,rock",0.457,0.904,0.0747,0.000239,0.0879,0.48,0.580819718344385
"2153","7LRMbd3LEoV5wZJvXT1Lwb","australian rock,hard rock,rock",0.754,0.759,0.302,0.153,0.000108,0.435,0.490905636789273
"2154","6yl8Es1tCYD9WdSkeVLFw4","australian rock,hard rock,rock",0.529,0.768,0.0566,0.00224,0.00075,0.769,0.496727500030641
"2155","2zYzyRzz6pRmhPzyfMEC8s","australian rock,hard rock,rock",0.574,0.913,0.133,0.061,0.00158,0.423,0.42571302504014
"2156","57bgtoPSgt236HzfBOd8kj","australian rock,hard rock,rock",0.502,0.89,0.0364,0.000147,0.0117,0.259,0.534747331135325
"2157","08mG3Y1vljYA6bvDt4Wqkj","australian rock,hard rock,rock",0.31,0.7,0.047,0.011,0.00965,0.763,0.870981382294182
"2158","3b4GWSS7QnzRKqH0mEYcFH","alternative dance,dance-punk,electronica,electropop,french indie pop,indie rock,indietronica,modern rock,new rave,socal pop punk",0.638,0.535,0.0415,0.623,0.0391,0.504,0.23707852774271
"2159","0hHwe13L4j1D1nCWzUQlGe","",0.478,0.888,0.0413,0.000359,0.000723,0.499,0.390340609641006
"2160","5PeEjnQ556f6cj4AbA7y2L","",0.412,0.895,0.0469,1.45e-05,0.000495,0.393,0.587009278211524
"2161","1u75A4K8lc4M60xMu76JxD","",0.499,0.842,0.0451,5.05e-06,0.0103,0.475,0.531848656068833
"2162","5s5t0OFg9lIlBFaCI14K1i","pop,pop rock",0.524,0.711,0.0405,0.0567,0,0.539,0.965853240020101
"2163","4JNi40t7xR5bO3PWxRkiPN","album rock,blues rock,classic rock,country rock,hard rock,mellow gold,rock,soft rock,southern rock",0.279,0.852,0.0511,0.0119,0.076,0.438,0.43606981333268
"2164","74QCZPlpayjvQ4yJJFljfQ","album rock,blues rock,classic rock,country rock,hard rock,mellow gold,rock,soft rock,southern rock",0.601,0.593,0.0257,0.181,0.000441,0.902,0.315747220826337
"2165","3MnBlnCbjYubZfhggHcPzz","alternative dance,metropopolis",0.767,0.575,0.0364,0.00717,0.000678,0.975,0.329253943546311
"2166","5xnriYz58DnBeLPqYADDJ1","alternative dance,metropopolis",0.706,0.745,0.0401,0.0173,0.00794,0.643,0.488239836252436
"2167","6Z8R6UsFuGXGtiIxiD8ISb","alternative dance,metropopolis",0.655,0.819,0.0316,0.000176,0.00374,0.766,0.439366826410423
"2168","2DtPEKs3Pj7E06EoWW4vw8","alternative metal,finnish alternative rock",0.492,0.59,0.0239,0.225,2.79e-05,0.124,0.274283297993602
"2169","5av0fJkTpmJtdgHVqR1YPb","",0.809,0.511,0.0492,0.138,4.68e-06,0.496,0.415350108470505
"2170","5johpJIVjqU2Ki03DOA7Jr","emo,neon pop punk,pop emo,pop punk",0.292,0.933,0.064,0.000221,9.86e-06,0.296,0.954485286006692
"2171","0hxcmfs56A4c4mLnqxhLGE","alternative dance,aussietronica,australian dance,australian indie,indie soul,nu disco",0.666,0.326,0.0279,0.717,0.671,0.0772,0.421355820024758
"2172","2lXheyXftSMWhBvrV3EhAX","indie pop,indie poptimism,indie rock,indietronica,modern alternative rock,modern rock,pop rock,shimmer pop",0.615,0.884,0.0718,0.0101,0,0.602,0.500925369841523
"2173","3gM7tsNjkOnuswaPgncLJY","indie pop,indie poptimism,indie rock,indietronica,modern alternative rock,modern rock,pop rock,shimmer pop",0.646,0.698,0.0345,0.000177,3.36e-06,0.645,0.482669232372011
"2174","4AyoAGuhE8gydBPrczuhbl","indie pop,indie poptimism,indie rock,indietronica,modern alternative rock,modern rock,pop rock,shimmer pop",0.721,0.822,0.0391,0.0113,7.01e-05,0.536,0.574470823272745
"2175","70C4NyhjD5OZUMzvWZ3njJ","classic rock,folk rock,mellow gold,piano rock,rock,singer-songwriter,soft rock",0.331,0.55,0.0272,0.605,3.96e-06,0.429,0.805702974665703
"2176","3e99WsKpLEnTL1APvLNfQR","alternative rock,garage rock,modern rock,rock",0.503,0.952,0.149,0.0221,9.73e-06,0.552,0.649315471448357
"2177","0ZSmRnXnP5fdANtVlCok1g","alternative rock,garage rock,modern rock,rock",0.398,0.547,0.0261,0.414,0.00143,0.305,0.166290799004768
"2178","5u6fnmRO5V0PTl5M2Eekeu","alternative rock,garage rock,modern rock,rock",0.458,0.895,0.0681,0.000219,0.000394,0.357,0.515179742367231
"2179","305WCRhhS10XUcH6AEwZk6","alternative rock,garage rock,modern rock,rock",0.613,0.953,0.0855,0.00148,0.000582,0.537,0.360250769098776
"2180","6N009Ux12RwA86twRdpq6s","album rock,blues rock,classic rock,classic uk pop,glam rock,hard rock,rock",0.622,0.755,0.0682,0.00217,0.000491,0.849,0.383047959896555
"2181","1TAC5SANfK7l6wGHtUQ7MX","electro swing,nu jazz",0.767,0.938,0.0505,0.592,0.0193,0.868,0.476357106962948
"2182","7gHkDNieGzYmyuC7E1Xbxw","electro swing,nu jazz",0.802,0.951,0.189,0.482,0.00305,0.695,0.366213582713356
"2183","0OuWBW2Q299zvZCdLUPlLx","electro swing,nu jazz",0.742,0.935,0.373,0.00734,2.1e-06,0.588,0.482742771697165
"2184","63OFKbMaZSDZ4wtesuuq6f","acid rock,album rock,blues rock,classic canadian rock,classic rock,country rock,folk rock,hard rock,mellow gold,psychedelic rock,rock,roots rock",0.438,0.71,0.0919,0.262,0.537,0.53,0.610786993344691
"2185","7ubgmsRt0FYKRZT5Mr8seq","cantautor,nueva cancion,trova",0.373,0.146,0.0363,0.798,0,0.396,0.822549608403094
"2186","76aadnUFFANRNDs6L3aqxw","alternative metal,nu metal,post-grunge,rap rock,rock",0.545,0.753,0.036,0.0417,0,0.434,0.364589589282869
"2187","0KlahhzNb98zyN83Vwae0l","australian pop,candy pop,dance pop,electropop,girl group,pop,pop dance,post-teen pop",0.557,0.783,0.234,0.0171,0.0172,0.442,0.801253845493878
"2188","5a12LL01YPhltXHeuWjSnG","argentine rock,latin alternative,latin rock,rock en espanol,ska argentino",0.566,0.911,0.0791,0.0306,0.0247,0.638,0.902554265893687
"2189","1PCA097woCMSDvZPUVeRI7","alternative rock,blues rock,detroit rock,garage rock,modern blues rock,modern rock,permanent wave,punk blues,rock",0.484,0.641,0.3,0.117,1.05e-05,0.688,0.643297503339911
"2190","7N3DKWBC8pKoTf0JzyYKaj","alternative rock,blues rock,detroit rock,garage rock,modern blues rock,modern rock,permanent wave,punk blues,rock",0.687,0.513,0.0793,0.0104,0.312,0.564,0.503744377305764
"2191","5MSKj7wpVQqSYsnEz1SaTr","alternative rock,blues rock,detroit rock,garage rock,modern blues rock,modern rock,permanent wave,punk blues,rock",0.213,0.977,0.161,0.673,9.98e-05,0.356,0.270514407579453
"2192","3m6KkYKdnbffMpGd9Pm9FP","alternative rock,blues rock,detroit rock,garage rock,modern blues rock,modern rock,permanent wave,punk blues,rock",0.745,0.466,0.0864,0.00666,0.35,0.303,0.475725894422042
"2193","0TK1hhoHSy5lWJ1J8znB4H","german indie",0.647,0.572,0.0269,0.135,6.78e-06,0.378,0.415019181507311
"2194","3MU2AUyo9PBtW8RavUEKpl","german indie",0.613,0.636,0.0336,0.366,0.0261,0.221,0.341639191557685
"2195","4tFjlpaAFiWxFl45ilnfku","german indie",0.768,0.655,0.0366,0.0539,0,0.814,0.513004203998088
"2196","34UMrasAWi3VHMWpMePxGu","german indie",0.547,0.778,0.037,0.13,0,0.73,0.892307786588879
"2197","4RvhWhJtvrXEQ0dXkWJLhJ","argentine alternative rock",0.648,0.536,0.025,0.153,0,0.89,0.335198372329603
"2198","2kZVhrdxG7BEIsyrTJYdq9","american post-rock,cinematic post-rock,compositional ambient,instrumental post-rock,melancholia,post-rock",0.281,0.402,0.0291,0.0734,0.83,0.0793,0.425541433281447
"2199","75d0KRn7wNssAbhE2XRoRl","indie pop,shimmer pop,stomp and holler",0.62,0.677,0.0275,0.0178,0.079,0.465,0.568391572393337
"2200","1NY4XNLz0Vwoc2y4WJ9nOc","indie pop,shimmer pop,stomp and holler",0.505,0.568,0.0273,0.654,0.794,0.078,0.268302099547733
"2201","5iSjIhE2I5iAsfR3mIMyUC","",0.305,0.576,0.0321,0.0553,0.000126,0.0808,0.488815894299477
"2202","3hH0nFoo3ZcBzggdKXkgs0","filter house,nantes indie,popwave,synthwave",0.636,0.863,0.167,0.633,0.774,0.963,0.482417973011068
"2203","05ti1tEgz928Aa3NKXwrph","filter house,nantes indie,popwave,synthwave",0.799,0.655,0.0707,0.0692,0.904,0.27,0.513163539202589
"2204","2RJD6EyGDQVg1Ow2vfVrqp","filter house,nantes indie,popwave,synthwave",0.402,0.668,0.0375,4.57e-05,0.703,0.037,0.507157827648335
"2205","1jlobwNhEcCo5qceldOcdW","chanson,torch song,vintage schlager",0.35,0.376,0.0305,0.962,0,0.506,0.221402394930689
"2206","5L8ta4ECl5zeA6bGqY7G38","adult standards,bebop,big band,jazz,jazz clarinet,lounge,stride,swing,vintage jazz,vocal jazz",0.62,0.67,0.0591,0.853,0.896,0.295,0.412010197453088
"2207","4FemaKXPDXzeW5N9Way2J6","indie anthem-folk,indie cafe pop,indie poptimism,vapor soul",0.39,0.0799,0.0395,0.913,2.07e-05,0.319,0.522294672075893
"2208","7IRpfv38ZXa9euHCA3ZKMw","indie anthem-folk,indie cafe pop,indie poptimism,vapor soul",0.559,0.389,0.0296,0.501,0,0.104,0.451874639963721
"2209","58HRx1ijBrEOMiopya6gLk","indie anthem-folk,indie cafe pop,indie poptimism,vapor soul",0.687,0.437,0.0496,0.447,0,0.286,0.213221145007293
"2210","3LSY9s9h6RmHRTXOtRA5oK","indie anthem-folk,indie cafe pop,indie poptimism,vapor soul",0.314,0.207,0.0314,0.97,0.0046,0.0524,0.185490691147091
"2211","6S00LsQDmqMtyVy1HzROR7","dance pop,electropop,indie poptimism,pop,pop dance,vapor soul",0.7,0.78,0.151,0.591,4.68e-05,0.466,0.267989557415828
"2212","1NFkQ3WNN35BiPdtdezYzE","candy pop,neon pop punk,pixie,pop emo,pop punk",0.478,0.941,0.131,0.0012,3.5e-05,0.344,0.666493032148942
"2213","3QnLSwpsMgFRBhswQ0Kv4u","lafayette indie,shimmer pop",0.413,0.813,0.105,0.00228,0.00025,0.284,0.431908713184375
"2214","2K2YkSn2utzsRntEClbyB8","latin alternative,reggae en espanol,rock en espanol",0.827,0.587,0.0485,0.35,0,0.769,0.432901494073956
"2215","6RcWF8i6EpRgd59nOILccq","oxford indie,stomp pop",0.433,0.774,0.0349,0.000172,0.016,0.216,0.654401941438184
"2216","1p1FlZKTBBkI6618JN8J9B","speedrun,video game music",0.489,0.142,0.0378,0.925,0.000476,0.138,0.404037308950962
"2217","32IMcJ5pQ71rOFD0bIdneJ","speedrun,video game music",0.434,0.884,0.093,0.000728,0.00458,0.191,0.819767370601429
"2218","0THbsvMRmCHpFT3YLX301c","neo mellow,pop,pop punk,pop rock",0.658,0.296,0.0293,0.872,0,0.311,0.35368738432877
